ID,City,Province,SALEDT,Price,SQFT,RMTOT,RMBED,BATH,FLR1AREA,BSMT,HEATSYS,ATTIC,SFLA,GRADE,SALE_YEAR,SALE_MONTH,EFF_AGE,Style
19720,45,2,2014-05-30,230000,15416,3,3,2,1540,7,2,1,1278,C,-4,5,2,U
19721,54,2,2017-05-02,270000,5009,4,4,2,680,7,2,1,1772,C,-1,5,17,U
19722,43,2,2013-09-30,127000,16226,4,4,1,648,7,3,1,840,C,-5,9,40,U
19723,48,2,2017-09-29,242500,13025,6,6,2,1830,7,1,1,3192,B,-1,9,116,U
19724,54,2,2015-12-21,228000,30055,2,2,1,720,2,1,1,1199,D,-3,12,29,U
19725,74,2,2015-07-08,383500,174676,3,3,2,1182,5,3,1,2364,B,-3,7,35,U
19726,27,3,2014-08-15,211000,0,3,3,1,1370,3,4,0,1162,C,-4,8,1,H
19727,88,1,2013-10-29,115000,24468,3,3,1,1172,7,3,1,1464,C,-5,10,33,U
19728,77,2,2016-02-03,162500,4838,4,4,2,822,7,3,1,1534,C,-2,2,44,U
19729,54,2,2016-01-25,570000,7127,4,4,3,1531,5,5,0,3866,B,-2,1,5,U
19730,54,2,2017-06-14,455000,10623,4,4,3,1699,7,5,0,2723,B,-1,6,6,B
19731,54,2,2016-12-16,255000,69696,2,2,1,1400,7,3,1,1344,C,-2,12,64,U
19732,43,2,2013-05-14,228500,14993,3,3,2,1183,7,1,1,1835,C,-5,5,11,B
19733,54,2,2017-04-18,335170,6799,4,4,2,1542,7,3,1,1712,C,-1,4,47,U
19734,54,2,2013-07-12,575448,61198,3,3,2,2563,7,5,0,2927,B,-5,7,0,U
19735,54,2,2013-09-17,218000,4559,4,4,2,939,7,3,1,1482,C,-5,9,43,U
19736,54,2,2017-08-10,345000,5199,4,4,3,1028,7,5,1,2472,C,-1,8,9,U
19737,54,2,2013-09-27,264900,13501,3,3,2,760,7,5,0,2082,C,-5,9,0,R
19738,76,2,2016-02-19,165000,9466,3,3,2,1222,7,2,1,2097,C,-2,2,28,U
19739,54,2,2013-06-28,373000,6300,3,3,1,726,7,3,1,1608,C,-5,6,38,U
19740,54,2,2014-04-07,359900,9181,4,4,3,936,5,1,0,2222,C,-4,4,1,H
19741,75,2,2015-09-18,374400,322344,3,3,2,1512,1,2,1,1692,D,-3,9,25,U
19742,54,2,2016-06-23,200900,6000,3,3,1,912,5,1,1,1444,C,-2,6,19,U
19743,54,2,2016-03-16,387000,6177,4,4,3,1320,7,5,0,1983,C,-2,3,5,B
19744,54,2,2014-10-01,115250,50875,2,2,1,988,2,2,1,988,D,-4,10,11,U
19745,54,2,2013-05-23,226000,7950,3,3,2,1232,7,1,1,1932,C,-5,5,41,S
19746,47,2,2016-11-01,285000,28843,5,5,2,996,7,2,1,1992,C,-2,11,15,U
19747,54,2,2013-09-17,310000,5092,4,4,2,791,7,2,1,2182,C,-5,9,24,U
19748,54,2,2017-11-20,225000,11400,3,3,2,1155,7,1,1,1781,C,-1,11,39,B
19749,54,2,2017-11-28,310000,3894,2,2,2,819,6,1,1,1650,C,-1,11,28,U
19750,54,2,2017-02-17,70000,73071,4,4,1,480,1,6,1,540,E,-1,2,42,U
19751,54,2,2015-12-11,278000,15625,2,2,1,1202,7,3,1,1452,C,-3,12,40,U
19752,54,2,2013-05-01,270000,96677,3,3,2,1156,7,1,1,1979,C,-5,5,11,B
19753,74,2,2017-01-31,95000,15069,3,3,1,648,7,3,1,1296,D,-1,1,458,U
19754,76,2,2014-10-27,112000,12298,2,2,1,538,2,2,1,713,C,-4,10,39,U
19755,43,2,2015-08-04,85000,19602,2,2,1,624,1,6,1,624,E,-3,8,35,U
19756,54,2,2016-06-16,389000,6619,4,4,2,1463,7,1,1,3112,C,-2,6,31,U
19757,43,2,2013-07-26,111000,21780,3,3,1,1115,7,1,1,1115,C,-5,7,44,U
19758,54,2,2017-10-27,410000,20350,3,3,3,896,3,1,1,3409,B,-1,10,45,U
19759,28,3,2016-12-19,175000,6000,6,6,2,863,2,3,1,1295,C,-2,12,71,U
19760,54,2,2016-03-14,270500,7589,3,3,2,678,3,1,1,2549,C,-2,3,37,U
19761,69,1,2013-07-15,205000,9850,4,4,2,1352,7,2,1,2012,C,-5,7,19,U
19762,33,3,2017-11-30,30000,6162,2,2,1,577,4,1,1,813,C,-1,11,462,U
19763,54,2,2016-11-07,340000,74306,3,3,3,1308,7,1,0,1908,C,-2,11,7,B
19764,59,2,2017-04-26,265000,103001,3,3,2,1208,5,1,1,1928,C,-1,4,16,S
19765,54,2,2013-03-13,145000,3811,3,3,1,600,7,3,1,1070,C,-5,3,39,B
19766,43,2,2014-05-26,196000,72310,3,3,2,952,7,1,1,1578,C,-4,5,10,U
19767,54,2,2017-06-15,227000,12571,3,3,1,682,7,2,1,1046,C,-1,6,19,U
19768,54,2,2015-08-14,582500,43563,3,3,3,1300,7,1,1,3200,B,-3,8,14,U
19769,96,1,2016-08-12,30000,85813,2,2,1,400,1,4,1,400,E,-2,8,36,U
19770,44,2,2013-11-20,136000,5170,5,5,3,1208,6,3,1,2416,B,-5,11,68,U
19771,28,3,2016-04-29,146000,5000,3,3,1,647,7,3,1,1150,C,-2,4,61,U
19772,54,2,2015-06-23,385000,86670,3,3,3,2088,7,1,0,2774,C,-3,6,8,U
19773,54,2,2013-04-26,171000,6468,3,3,1,960,7,3,1,1416,C,-5,4,36,U
19774,81,3,2017-04-20,21500,5580,5,5,3,555,2,2,1,1675,E,-1,4,453,U
19775,54,2,2015-11-20,159900,2820,3,3,2,675,7,2,1,1721,C,-3,11,32,R
19776,33,3,2017-07-31,248500,21140,3,3,1,1488,7,1,1,1488,C,-1,7,19,U
19777,54,2,2017-09-25,150000,3762,3,3,1,520,7,2,1,1313,C,-1,9,28,H
19778,54,2,2017-06-29,435000,3196,4,4,2,624,7,1,1,1409,B,-1,6,34,U
19779,83,3,2017-10-02,98900,4495,4,4,2,976,2,1,1,2143,B,-1,10,452,U
19780,62,2,2015-07-15,169000,5500,5,5,2,890,7,3,1,1928,C,-3,7,93,U
19781,54,2,2016-06-30,323000,3719,3,3,2,659,7,1,1,1712,B,-2,6,41,U
19782,20,1,2015-06-25,330000,239580,2,2,2,1881,7,1,1,1895,C,-3,6,24,U
19783,66,3,2017-09-20,70000,65340,3,3,2,770,7,3,1,1092,D,-1,9,69,U
19784,43,2,2017-07-24,113500,12696,3,3,1,1080,7,2,1,1998,C,-1,7,31,U
19785,33,3,2016-08-30,125000,30150,3,3,2,829,7,1,1,1163,C,-2,8,65,U
19786,27,3,2016-04-13,105000,217800,5,5,1,985,7,3,1,905,D,-2,4,461,U
19787,80,3,2014-08-15,100000,23510,3,3,1,986,1,6,1,986,D,-4,8,48,U
19788,80,3,2013-09-16,88000,45738,3,3,1,520,2,1,1,520,E,-5,9,24,U
19789,98,1,2016-05-30,50000,6960,4,4,1,746,3,6,1,1162,D,-2,5,446,U
19790,69,1,2017-08-31,157500,14138,3,3,2,1577,5,3,1,1449,C,-1,8,40,U
19791,54,2,2013-05-17,370000,64500,4,4,3,1321,7,1,1,2794,C,-5,5,24,U
19792,54,2,2013-06-17,362500,6330,3,3,3,1421,5,1,1,2758,C,-5,6,13,U
19793,80,3,2013-10-31,172500,146445,4,4,1,864,7,2,1,2568,C,-5,10,33,U
19794,54,2,2017-06-15,185000,15033,3,3,1,1338,7,2,1,1338,C,-1,6,39,B
19795,54,2,2016-08-29,309000,40040,3,3,2,1360,7,1,1,2348,C,-2,8,26,U
19796,69,1,2017-07-17,267000,25000,3,3,2,1160,7,2,1,1756,C,-1,7,19,U
19797,33,3,2013-06-20,350000,15359,5,5,3,1807,7,2,1,3361,B,-5,6,26,U
19798,33,3,2016-08-15,240000,15000,3,3,2,1020,7,3,1,1887,C,-2,8,35,U
19799,54,2,2015-07-14,281500,114998,2,2,2,1050,7,2,1,1807,C,-3,7,12,B
19800,75,2,2015-07-15,77000,22604,1,1,1,760,2,2,1,680,E,-3,7,35,U
19801,54,2,2016-07-14,275000,3540,2,2,1,704,7,5,1,1218,C,-2,7,22,U
19802,44,2,2016-07-29,149500,9375,4,4,2,1118,7,1,1,1957,C,-2,7,46,U
19803,33,3,2015-07-16,66500,4000,4,4,1,725,2,1,1,1466,B,-3,7,102,U
19804,33,3,2017-10-27,116000,6000,4,4,1,816,7,3,1,1516,C,-1,10,22,U
19805,54,2,2017-08-17,293560,15487,3,3,1,1235,7,1,1,2035,C,-1,8,17,B
19806,48,2,2017-11-10,145000,8992,3,3,1,1113,7,2,1,1113,C,-1,11,31,U
19807,69,1,2016-07-22,225000,9400,3,3,2,1788,7,2,1,1614,C,-2,7,20,U
19808,54,2,2016-11-01,265000,6008,4,4,2,1186,7,2,1,2140,C,-2,11,30,U
19809,64,3,2016-11-01,590000,5009400,4,4,3,1236,7,4,0,3388,B,-2,11,5,U
19810,54,2,2013-11-08,258500,0,3,3,2,1176,7,3,1,2076,C,-5,11,36,S
19811,44,2,2014-03-31,99500,4000,5,5,3,956,6,3,1,1578,C,-4,3,48,U
19812,54,2,2013-05-10,343641,8682,7,4,2,1361,5,5,0,2656,C,-5,5,1,U
19813,69,1,2015-08-07,250000,2570040,3,3,1,690,6,3,1,1347,C,-3,8,48,U
19814,54,2,2014-10-31,209000,13125,30,3,1,1301,2,1,1,1301,D,-4,10,53,U
19815,54,2,2014-07-03,440000,4575,5,5,2,1169,7,1,1,2874,C,-4,7,18,U
19816,69,1,2017-10-12,100000,5445,2,2,1,792,2,6,1,819,C,-1,10,35,U
19817,75,2,2017-03-17,285000,68280,4,4,3,1980,7,4,0,2257,C,-1,3,5,S
19818,33,3,2013-02-19,165000,4100,7,7,2,1075,7,1,1,2365,B,-5,2,34,U
19819,54,2,2016-10-24,226000,2232,3,3,2,714,7,1,1,2058,C,-2,10,13,R
19820,54,2,2015-10-26,154000,5700,3,3,1,604,7,1,1,1440,C,-3,10,47,U
19821,69,1,2015-07-27,110000,9903,4,4,2,624,7,3,1,1524,C,-3,7,44,U
19822,25,1,2017-05-15,100000,10441,3,3,1,864,7,3,1,864,D,-1,5,53,U
19823,33,3,2014-07-15,83000,4000,3,3,1,963,2,1,1,1652,B,-4,7,454,U
19824,54,2,2013-09-16,266000,4356,3,3,2,732,7,1,1,1985,C,-5,9,26,U
19825,33,3,2015-08-13,17000,5000,3,3,1,678,6,3,1,1473,C,-3,8,440,U
19826,33,3,2014-01-16,200000,22700,2,2,1,1008,7,1,1,1008,C,-4,1,26,U
19827,81,3,2013-09-02,81000,9600,3,3,1,607,6,1,1,923,C,-5,9,106,U
19828,54,2,2015-09-02,610000,6122,4,4,3,1564,7,5,1,2204,B,-3,9,9,U
19829,64,3,2013-05-03,55000,40977,3,3,1,864,1,2,1,864,D,-5,5,30,U
19830,85,3,2013-09-17,65000,6000,2,2,1,750,7,3,1,900,D,-5,9,71,U
19831,54,2,2013-08-15,227000,15000,3,3,1,602,7,2,1,1505,C,-5,8,36,U
19832,54,2,2014-07-15,293350,7716,5,5,2,1759,3,2,1,2259,C,-4,7,29,U
19833,54,2,2014-06-30,217000,15000,3,3,1,1310,7,1,1,1664,C,-4,6,29,B
19834,95,1,2016-09-09,72000,29062,1,1,1,672,4,3,1,672,D,-2,9,31,U
19835,27,3,2013-11-01,150000,19200,3,3,1,916,1,6,1,832,D,-5,11,28,U
19836,20,1,2017-06-01,70000,6028,2,2,1,836,5,3,1,836,C,-1,6,39,U
19837,54,2,2017-08-16,312900,5500,5,5,2,708,7,3,1,1948,C,-1,8,33,U
19838,69,1,2016-08-16,185000,40000,3,3,1,1092,7,5,1,1764,C,-2,8,24,U
19839,33,3,2014-06-30,225000,40989,3,3,1,2500,7,1,1,1924,C,-4,6,34,U
19840,54,2,2015-05-15,317000,28481,3,3,3,1450,7,2,1,2257,C,-3,5,18,B
19841,54,2,2016-10-05,570000,5676,8,8,3,1321,7,2,1,3765,C,-2,10,43,U
19842,54,2,2015-07-22,235000,6278,3,3,2,1104,7,3,1,1704,C,-3,7,36,U
19843,54,2,2015-07-31,390000,23400,3,3,2,2120,7,1,1,2310,C,-3,7,33,U
19844,54,2,2016-08-18,218000,6000,3,3,1,714,7,2,1,1333,C,-2,8,19,B
19845,54,2,2016-11-17,230000,5517,3,3,2,980,7,1,1,1175,C,-2,11,39,U
19846,54,2,2017-08-01,280000,4800,6,6,2,971,7,2,1,1866,C,-1,8,62,U
19847,43,2,2016-11-24,315000,171191,3,3,2,1452,7,2,1,2541,C,-2,11,24,U
19848,43,2,2015-10-20,319000,118919,4,4,3,1544,7,2,1,2444,C,-3,10,18,U
19849,43,2,2016-07-11,320000,17254,3,3,2,2748,1,4,1,2076,B,-2,7,12,U
19850,43,2,2016-11-07,339000,20400,4,4,2,2078,7,1,1,3512,B,-2,11,30,U
19851,54,2,2016-08-26,393000,8000,3,3,2,1412,7,3,1,1912,C,-2,8,35,U
19852,76,2,2016-04-22,163000,12885,5,3,3,1996,7,2,1,1718,C,-2,4,37,U
19853,54,2,2015-02-12,255000,3300,2,2,1,1025,7,3,1,1478,C,-3,2,48,U
19854,60,2,2013-06-28,151000,0,3,3,1,1775,7,1,1,1638,D,-5,6,33,U
19855,33,3,2016-03-24,163000,483516,5,5,1,1008,7,2,1,1934,C,-2,3,28,B
19856,33,3,2015-04-15,145000,5400,2,2,1,900,7,3,1,980,C,-3,4,33,U
19857,75,2,2016-04-11,290000,240073,3,3,1,632,2,3,0,1356,C,-2,4,463,U
19858,44,2,2016-12-09,175000,5850,3,3,2,1007,3,1,1,2234,C,-2,12,49,U
19859,59,2,2017-12-15,381000,16062,3,3,2,1050,2,5,1,2125,C,-1,12,10,U
19860,81,3,2013-02-26,219500,14049,3,3,2,1152,7,1,1,1924,C,-5,2,10,B
19861,54,2,2017-09-20,240000,6928,3,3,2,1080,7,2,1,1935,C,-1,9,21,B
19862,69,1,2016-07-18,282000,15741,3,3,2,1704,7,5,1,1920,C,-2,7,11,U
19863,54,2,2016-01-04,950000,7248,5,5,4,2092,7,2,0,5806,B,-2,1,6,U
19864,71,1,2017-01-12,150000,9149,3,3,1,1675,5,1,1,1345,C,-1,1,42,U
19865,66,3,2013-10-23,100000,6999,4,4,2,680,2,3,1,1373,D,-5,10,29,U
19866,54,2,2017-04-27,435000,22150,4,4,3,1440,7,4,1,3128,C,-1,4,28,U
19867,64,3,2016-02-12,188000,21296,3,3,1,1169,2,3,1,1479,C,-2,2,36,U
19868,54,2,2017-09-28,225500,50374,3,3,1,1212,7,1,1,1212,C,-1,9,15,B
19869,43,2,2014-06-23,193000,57499,3,3,1,840,7,1,1,1802,C,-4,6,31,U
19870,54,2,2014-01-27,191500,15857,3,3,2,816,7,2,1,1394,C,-4,1,30,B
19871,67,3,2014-04-30,258000,33465,2,2,1,639,7,1,1,1646,C,-4,4,13,U
19872,59,2,2017-08-30,165000,69260,2,2,1,1692,7,2,1,2192,D,-1,8,35,U
19873,54,2,2016-08-29,345000,14232,3,3,1,894,7,1,1,1788,C,-2,8,14,U
19874,54,2,2015-11-02,291250,10268,6,6,2,1204,7,1,1,2941,C,-3,11,37,S
19875,47,2,2014-06-30,138000,200285,2,2,1,1096,7,3,1,1000,C,-4,6,25,U
19876,54,2,2014-05-29,355528,15210,3,3,3,876,7,1,0,2221,C,-4,5,0,R
19877,54,2,2017-08-31,301000,3600,3,3,2,546,7,3,1,1732,C,-1,8,29,U
19878,54,2,2016-07-18,175000,3501,3,3,1,704,7,2,1,1317,C,-2,7,10,H
19879,48,2,2013-07-02,89000,3600,3,3,1,808,7,3,1,1232,C,-5,7,52,U
19880,54,2,2013-01-08,178500,2860,3,3,1,546,7,2,1,1377,C,-5,1,27,H
19881,33,3,2014-11-13,92000,4000,2,2,1,600,7,4,1,600,D,-4,11,9,U
19882,54,2,2013-08-29,205000,6000,4,4,1,1068,7,1,1,1758,C,-5,8,37,B
19883,47,2,2013-04-02,165000,72900,3,3,1,1092,7,2,1,1092,C,-5,4,18,U
19884,92,1,2015-09-04,89000,48884,3,3,1,816,7,1,1,1224,C,-3,9,47,U
19885,54,2,2014-06-26,520000,5336,4,4,2,621,5,1,1,2375,C,-4,6,14,U
19886,54,2,2015-12-15,263000,15840,3,3,1,1927,1,1,1,1663,C,-3,12,32,U
19887,89,1,2014-07-11,166500,41400,2,2,1,672,6,6,1,1040,C,-4,7,34,U
19888,98,1,2014-04-11,120000,5382,5,5,2,1488,7,1,1,2208,C,-4,4,66,U
19889,54,2,2017-07-14,480000,5200,5,5,3,1516,7,1,1,3054,C,-1,7,14,U
19890,54,2,2014-06-20,300000,2465,3,3,2,710,7,1,1,1761,C,-4,6,16,R
19891,54,2,2013-07-05,417000,5123,3,3,2,1194,7,2,0,2975,C,-5,7,3,U
19892,47,2,2015-07-24,300000,186436,3,3,2,958,2,1,1,2162,C,-3,7,16,U
19893,47,2,2017-06-20,170000,172289,3,3,1,952,7,2,1,1402,C,-1,6,22,U
19894,54,2,2017-03-15,140000,7552,3,3,2,755,2,5,1,581,C,-1,3,18,U
19895,33,3,2014-09-19,99000,8000,2,2,2,1005,7,2,1,1005,C,-4,9,33,U
19896,54,2,2015-08-20,309775,3135,2,2,2,720,7,1,1,846,C,-3,8,40,U
19897,74,2,2016-08-30,188500,70567,2,2,1,968,3,3,1,1012,C,-2,8,46,U
19898,69,1,2017-06-01,185000,21400,4,4,2,1148,7,2,1,1840,C,-1,6,47,U
19899,54,2,2015-07-13,230000,90256,3,3,2,816,7,2,1,1485,C,-3,7,22,B
19900,54,2,2017-12-13,230000,10289,2,2,2,1296,7,3,1,1375,C,-1,12,35,U
19901,54,2,2016-04-26,235000,5850,3,3,1,624,7,1,1,1598,C,-2,4,42,U
19902,83,3,2017-06-07,100000,5000,3,3,1,625,7,3,1,947,D,-1,6,37,U
19903,72,1,2013-07-30,165000,14531,3,3,1,1004,3,2,1,1960,C,-5,7,463,U
19904,54,2,2013-02-07,223000,8509,3,3,1,1020,2,1,1,1350,C,-5,2,19,U
19905,60,2,2017-10-03,147900,9292,4,4,1,1262,7,2,1,1262,C,-1,10,25,U
19906,83,3,2013-10-02,155000,7500,4,4,1,800,7,1,1,1600,B,-5,10,33,U
19907,33,3,2013-07-09,65000,4000,3,3,1,624,7,1,1,936,C,-5,7,44,U
19908,54,2,2017-01-31,275000,134276,4,4,1,936,7,2,1,1872,C,-1,1,27,U
19909,33,3,2017-09-06,155000,5890,3,3,2,1092,7,3,1,1721,C,-1,9,39,U
19910,80,3,2016-04-28,154000,871200,3,3,2,1408,7,3,1,1408,C,-2,4,35,U
19911,54,2,2016-06-03,263500,3020,3,3,2,748,7,3,1,2120,C,-2,6,22,H
19912,96,1,2013-07-19,133500,101930,2,2,1,942,7,2,1,1638,C,-5,7,26,U
19913,54,2,2013-07-26,400000,45960,4,4,1,1380,1,3,1,2082,E,-5,7,41,U
19914,54,2,2014-07-31,490000,150717,2,2,3,2979,1,4,1,2220,B,-4,7,8,U
19915,69,1,2013-08-15,293000,18705,3,3,2,1348,7,1,1,2497,B,-5,8,18,U
19916,54,2,2017-03-31,285000,12587,2,2,2,2124,7,1,1,2338,C,-1,3,42,U
19917,54,2,2014-01-06,333000,16422,2,2,1,1053,7,2,1,1303,C,-4,1,40,U
19918,54,2,2014-07-18,299900,148539,3,3,2,1922,7,1,1,3038,C,-4,7,19,U
19919,75,2,2014-10-20,21000,138956,2,2,1,480,1,1,1,480,E,-4,10,41,U
19920,54,2,2013-06-14,361131,5909,3,3,3,1492,7,5,0,2292,C,-5,6,0,B
19921,71,1,2014-02-28,195000,12668,3,3,2,1797,7,2,1,2073,C,-4,2,26,B
19922,33,3,2016-08-16,170250,37505,3,3,1,1540,7,2,1,2849,C,-2,8,38,U
19923,20,1,2016-07-15,55000,5304,2,2,1,878,7,1,1,814,D,-2,7,52,U
19924,54,2,2015-04-01,794000,11165,4,4,3,2298,5,1,1,6050,B,-3,4,18,U
19925,80,3,2017-07-27,260000,144619,4,4,2,1520,7,2,1,2520,C,-1,7,25,B
19926,59,2,2014-05-01,176000,16000,2,2,1,1072,7,3,1,1212,D,-4,5,17,U
19927,33,3,2015-08-13,145000,47916,2,2,1,1448,2,2,1,1064,C,-3,8,10,U
19928,54,2,2017-01-06,341000,4993,3,3,3,980,5,1,0,2310,B,-1,1,1,R
19929,60,2,2016-11-10,38000,58859,3,3,2,1190,7,2,0,1190,C,-2,11,3,U
19930,69,1,2013-03-18,242000,14855,3,3,2,1103,7,1,1,1648,C,-5,3,13,U
19931,81,3,2015-08-28,196000,10718,3,3,2,660,7,1,1,1655,C,-3,8,40,U
19932,54,2,2017-11-30,449900,4992,3,3,3,1020,5,5,0,2623,B,-1,11,1,U
19933,69,1,2015-08-28,110000,15445,4,4,1,1266,7,3,1,1176,C,-3,8,54,U
19934,54,2,2016-01-28,200000,12300,2,2,1,692,7,1,1,1050,C,-2,1,13,U
19935,54,2,2014-09-10,327000,34014,4,4,3,1721,7,5,0,2128,C,-4,9,0,B
19936,54,2,2013-07-26,259500,50041,3,3,2,1344,7,2,1,1944,C,-5,7,19,U
19937,75,2,2017-08-01,205000,17900,3,3,2,962,7,3,1,1282,D,-1,8,29,U
19938,54,2,2013-04-04,212000,47518,3,3,2,1025,3,3,1,1538,C,-5,4,21,U
19939,20,1,2017-03-20,78900,56930,3,3,1,863,7,4,1,872,D,-1,3,40,U
19940,54,2,2016-08-12,460000,101930,3,3,2,1438,7,5,1,2455,C,-2,8,15,B
19941,72,1,2014-01-14,270000,14208,4,4,2,1214,7,2,1,1817,B,-4,1,21,U
19942,74,2,2013-03-04,205000,44772,3,3,1,1288,7,3,1,1834,C,-5,3,30,U
19943,54,2,2013-04-26,199000,4000,3,3,1,744,7,1,1,1390,C,-5,4,12,B
19944,54,2,2017-10-31,372500,54300,3,3,2,1258,7,5,0,2351,C,-1,10,4,B
19945,75,2,2013-11-15,89500,21500,3,3,1,704,7,5,1,1425,C,-5,11,46,U
19946,69,1,2013-03-15,269000,18621,5,5,2,1842,7,1,1,2524,C,-5,3,13,B
19947,33,3,2013-03-22,180000,4000,3,3,1,546,7,1,1,1670,C,-5,3,30,U
19948,54,2,2017-02-28,500000,15102,4,4,3,1954,7,5,0,2954,B,-1,2,4,B
19949,43,2,2017-03-17,208000,48720,2,2,3,1088,7,2,1,1088,C,-1,3,22,U
19950,54,2,2016-08-08,64800,26000,4,4,1,728,6,3,1,728,D,-2,8,54,U
19951,59,2,2013-06-26,229900,4111,6,3,2,904,7,5,0,1696,C,-5,6,1,H
19952,54,2,2017-08-01,219900,4332,3,3,2,600,7,2,1,1561,C,-1,8,29,H
19953,20,1,2013-08-30,241500,18869,3,3,2,1680,7,5,0,1850,C,-5,8,1,U
19954,69,1,2017-06-29,330000,45818,3,3,2,2678,2,4,1,2080,C,-1,6,11,U
19955,54,2,2017-08-14,214000,3399,3,3,2,792,7,5,1,1424,C,-1,8,3,U
19956,43,2,2015-06-15,222000,14928,3,3,2,2128,2,1,1,1966,C,-3,6,12,U
19957,54,2,2017-04-27,170000,20700,3,3,1,800,7,2,1,1600,C,-1,4,43,U
19958,54,2,2017-05-19,625000,6000,5,5,3,1600,5,5,0,4165,B,-1,5,2,U
19959,54,2,2016-06-19,190000,4456,3,3,1,807,7,1,1,1494,C,-2,6,32,H
19960,89,1,2016-11-24,135000,76230,4,4,1,952,4,3,1,2172,C,-2,11,46,U
19961,54,2,2016-07-28,380000,44092,3,3,2,1598,7,5,0,2608,C,-2,7,9,U
19962,54,2,2016-07-29,216900,3256,4,4,1,776,7,2,0,1476,C,-2,7,4,H
19963,54,2,2017-07-20,340000,2640,3,3,3,869,5,1,0,2271,C,-1,7,5,R
19964,80,3,2015-04-30,90000,49444,3,3,1,864,2,2,1,864,C,-3,4,26,U
19965,54,2,2013-10-08,75000,43560,4,4,1,480,7,6,1,720,C,-5,10,38,U
19966,54,2,2017-11-01,245250,6000,2,2,1,911,7,3,1,1205,C,-1,11,38,U
19967,54,2,2016-07-25,342500,77459,3,3,2,1399,3,2,1,2056,C,-2,7,12,U
19968,54,2,2015-02-05,258000,7027,4,4,3,727,7,1,1,2104,C,-3,2,12,H
19969,33,3,2014-01-27,163900,26700,2,2,2,954,7,2,1,1627,C,-4,1,34,B
19970,54,2,2016-08-29,499000,8115,4,4,3,1332,7,1,1,2048,C,-2,8,28,U
19971,69,1,2016-07-04,235000,14324,4,4,2,958,7,2,1,1961,C,-2,7,19,U
19972,43,2,2016-06-30,175000,10019,3,3,2,1344,7,3,1,1915,C,-2,6,33,B
19973,54,2,2014-06-03,272500,56628,3,3,1,1622,5,2,1,1530,C,-4,6,22,U
19974,54,2,2013-05-23,253000,1728,3,3,1,540,7,3,1,1008,C,-5,5,28,R
19975,54,2,2017-06-29,325000,10148,3,3,2,1180,7,2,1,2001,C,-1,6,25,U
19976,74,2,2016-02-19,112000,13993,3,3,1,1280,7,2,1,1280,C,-2,2,24,U
19977,89,1,2015-01-02,195000,43000,3,3,2,1162,7,2,1,1653,C,-3,1,26,U
19978,54,2,2015-10-19,264000,19289,3,3,2,1344,7,5,1,2346,C,-3,10,25,U
19979,69,1,2017-07-20,90000,64655,3,3,1,747,7,6,1,747,D,-1,7,30,U
19980,54,2,2016-01-12,117500,7646,3,3,1,688,7,2,1,1287,C,-2,1,36,B
19981,69,1,2017-06-14,166000,10656,3,3,2,1128,5,2,1,1430,C,-1,6,28,S
19982,54,2,2013-03-01,67000,6444,3,3,2,1247,5,5,0,2474,C,-5,3,5,U
19983,74,2,2014-08-19,407000,130680,3,3,3,1343,7,2,1,2281,C,-4,8,11,U
19984,97,1,2015-05-28,130000,77537,3,3,1,1040,7,3,1,1040,C,-3,5,30,U
19985,54,2,2017-07-24,342000,83291,4,4,3,1197,7,3,1,2187,C,-1,7,17,U
19986,54,2,2013-01-17,240000,5000,3,3,1,648,2,1,1,972,C,-5,1,458,U
19987,54,2,2016-01-14,134700,8135,4,4,2,646,5,3,1,1313,C,-2,1,74,S
19988,54,2,2016-06-23,155000,7280,3,3,1,1125,7,3,1,1093,C,-2,6,66,U
19989,54,2,2016-12-14,340115,0,4,4,3,1012,7,5,0,2334,C,-2,12,2,U
19990,33,3,2015-09-30,269000,22000,3,3,2,1644,7,1,1,2136,B,-3,9,17,U
19991,77,2,2017-06-02,350000,2522,3,3,2,757,7,3,1,1478,C,-1,6,22,U
19992,43,2,2016-06-24,175000,14810,3,3,1,1300,7,2,1,1300,C,-2,6,29,U
19993,67,3,2016-07-20,30000,20000,1,1,1,520,1,6,1,520,E,-2,7,51,U
19994,43,2,2014-12-19,112000,98881,1,1,1,896,7,2,1,1596,C,-4,12,6,U
19995,54,2,2015-09-23,150000,5610,3,3,2,608,7,2,1,1608,C,-3,9,25,H
19996,67,3,2015-07-09,26000,5500,1,1,1,456,2,6,1,456,E,-3,7,70,U
19997,75,2,2017-08-30,64000,16540,2,2,1,840,7,3,1,840,D,-1,8,45,U
19998,54,2,2014-07-18,360000,27000,3,3,1,1012,7,3,1,1214,D,-4,7,45,U
19999,54,2,2017-10-03,291000,11801,3,3,2,1078,7,1,1,1539,C,-1,10,12,B
20000,54,2,2017-08-08,205000,4461,3,3,1,750,7,2,1,1388,C,-1,8,13,B
20001,80,3,2014-04-15,135000,15000,3,3,1,650,1,6,1,650,D,-4,4,39,U
20002,33,3,2017-06-30,110000,20000,2,2,1,775,7,3,1,920,D,-1,6,33,U
20003,54,2,2016-08-18,270000,9720,3,3,1,1276,7,1,1,1588,C,-2,8,44,U
20004,54,2,2013-08-01,390000,118483,3,3,2,1168,7,5,1,2260,C,-5,8,11,U
20005,59,2,2013-07-15,189000,15279,3,3,2,912,7,2,1,1719,C,-5,7,13,B
20006,54,2,2017-07-07,235000,30258,4,4,1,1232,7,3,1,2193,C,-1,7,34,B
